3
0.489403 0.372461 -0.788516
0.006675 0.015123 -0.999863
-0.209641 0.065839 0.975559
0.273616 0.351622 0.895263
0.263898 -0.627740 -0.732325
-0.005925 -0.127557 0.991814
-0.439089 0.786461 -0.434372
0.956208 -0.136327 0.258999
-0.162580 -0.343006 0.925157
0.167411 -0.985806 -0.012685
-0.768907 0.321695 0.552535
0.078172 -0.948328 0.307510
-0.009685 0.787137 0.616702
-0.251421 -0.011714 -0.967807
-0.252780 -0.818176 -0.516421
0.891468 0.078399 0.446249
0.259249 0.631053 -0.731138
-0.775912 -0.442873 -0.449249
0.041755 -0.084229 0.995571
-0.018489 0.664102 -0.747414
-0.368309 -0.640762 0.673627
-0.055579 -0.059966 -0.996652
-0.519829 -0.568553 -0.637593
0.658832 0.559309 0.503104
0.172187 -0.647789 -0.742106
0.837909 0.545803 0.002671
-0.517772 0.842512 0.148611
0.528555 -0.749462 -0.398667
0.047411 -0.015702 0.998752
0.260293 0.861121 -0.436713
-0.572675 -0.818811 -0.039906
-0.009725 -0.073945 -0.997215
0.495336 -0.407252 0.767326
-0.100637 0.175662 0.979293
-0.072933 -0.976096 -0.204736
0.208304 -0.798926 0.564204
-0.193364 0.165188 0.967121
-0.034335 -0.117584 0.992469
0.108986 -0.157957 0.981413
-0.672481 -0.405216 0.619330
0.525577 0.159472 0.835666
0.150092 -0.224196 0.962917
-0.734646 -0.445856 0.511379
-0.155389 -0.011768 0.987783
-0.839873 0.114614 0.530545
-0.003139 -0.140621 0.990058
0.493133 0.834103 -0.247166
0.133987 0.061265 0.989088
-0.084330 0.287128 0.954173
0.189801 0.324453 0.926664
-0.322133 0.934153 -0.153583
0.215407 -0.681064 -0.699823
0.446532 -0.540885 -0.712778
0.188922 0.360539 -0.913411
0.093236 -0.967509 -0.235019
0.153469 -0.086246 0.984382
-0.911280 0.056236 -0.407930
0.158702 -0.412345 0.897098
0.322159 0.943991 -0.071381
0.415908 0.323615 -0.849879
0.041141 0.007364 0.999126
-0.784100 -0.440382 0.437323
0.336459 -0.710801 0.617703
-0.002051 -0.748516 0.663113
0.098749 0.096201 -0.990451
-0.126921 -0.142640 -0.981603
0.727451 0.612328 0.309629
0.202392 -0.021614 -0.979066
-0.561637 -0.295704 -0.772738
0.280871 0.329842 -0.901286
-0.762619 0.603633 -0.232463
0.268025 -0.919443 0.287727
-0.235346 0.217585 -0.947243
-0.502387 0.400628 -0.766227
-0.831719 -0.511533 0.215820
0.269470 0.836314 0.477456
0.231000 -0.054538 -0.971424
0.033299 0.302293 -0.952633
0.103076 0.505161 -0.856847
0.254077 -0.396427 0.882208
-0.139666 -0.959692 -0.243896
0.697588 -0.559741 0.447281
-0.966744 -0.060358 -0.248522
-0.213563 0.065087 -0.974759
0.232863 -0.242835 -0.941704
-0.107498 0.679273 -0.725970
0.781876 -0.595118 0.185754
0.576911 0.675930 0.458576
-0.161252 0.148669 0.975651
-0.398755 0.206122 -0.893593
-0.636648 -0.197656 0.745393
0.057642 -0.587738 -0.806996
0.679317 0.223160 0.699091
-0.055030 0.073889 0.995747
-0.078274 -0.045858 -0.995877
0.703846 -0.216584 -0.676530
-0.493731 0.687650 -0.532323
-0.408042 -0.837241 0.364046
0.083686 0.012223 0.996417
0.390169 -0.877095 0.280129
-0.304133 -0.918170 0.253903
0.911572 -0.056811 0.407196
-0.757807 0.085198 -0.646893
-0.847546 -0.530255 -0.022280
0.711501 -0.334753 0.617825
0.479677 0.585780 0.653277
0.377203 0.480760 -0.791573
-0.087572 -0.445931 -0.890773
0.181387 -0.983365 -0.009559
0.241747 0.538888 -0.806944
0.199320 -0.882133 0.426748
0.900234 0.147078 -0.409812
-0.788739 0.518846 0.329681
0.821881 -0.547850 -0.156118
-0.478316 0.864354 0.155258
0.862149 -0.477418 -0.169618
-0.169196 -0.424205 -0.889619
0.293921 -0.090148 0.951569
0.187524 -0.231158 0.954673
0.408367 -0.840409 -0.356299
-0.790075 0.113014 0.602502
-0.695548 0.600233 -0.394884
0.041202 0.989714 0.137000
-0.697902 -0.502289 -0.510529
0.174633 -0.272738 0.946106
-0.518935 -0.823435 -0.229480
-0.001805 -0.002611 0.999995
-0.014736 -0.743953 -0.668069
0.827865 0.560765 0.013497
0.825931 0.563076 0.027982
0.455300 -0.290121 0.841743
0.149250 -0.856986 0.493255
0.386993 0.531468 0.753510
0.608452 0.527511 0.592889
0.138493 0.772061 0.620275
-0.208633 -0.901761 0.378550
-0.542335 0.828356 0.140356
0.094290 0.925564 0.366662
-0.403721 -0.590099 0.699137
-0.041638 0.578765 0.814430
-0.068694 0.022501 -0.997384
-0.182254 -0.253213 -0.950088
0.403591 0.889314 0.215023
-0.867249 0.183412 -0.462860
-0.368816 -0.077153 0.926295
-0.442270 -0.396277 0.804588
-0.673940 0.432599 -0.598884
-0.581448 0.363792 -0.727719
-0.026371 -0.054751 -0.998152
0.303768 -0.141832 0.942130
0.908096 0.259743 0.328475
0.315276 -0.164876 0.934568
-0.325003 0.192058 -0.926006
0.414681 0.007349 -0.909937
-0.041816 0.069071 -0.996735
0.052649 0.314096 0.947930
-0.825839 -0.448224 -0.342176
0.019783 -0.107847 0.993971
-0.039440 0.143143 -0.988916
0.093810 0.545723 -0.832698
-0.718803 -0.225526 0.657617
0.196039 -0.225185 -0.954390
-0.018189 0.005093 0.999822
-0.231234 -0.965392 -0.120616
-0.299899 0.549888 0.779541
-0.551513 0.322625 -0.769251
0.364776 0.927924 -0.076775
0.215950 -0.386021 -0.896857
0.425126 -0.460052 -0.779500
-0.731990 -0.668798 -0.130003
0.009504 0.008501 0.999919
-0.521069 -0.421139 -0.742380
-0.645703 0.273054 0.713098
-0.791741 0.355518 -0.496742
-0.224654 -0.249083 0.942066
-0.144424 -0.099633 0.984487
-0.267670 0.445246 0.854464
0.154773 0.616930 0.771650
-0.662449 0.258967 0.702921
-0.114803 0.991884 -0.054652
-0.341652 -0.155931 0.926801
0.113722 0.113390 0.987021
-0.068054 -0.914129 -0.399672
0.549055 -0.767410 -0.331090
0.238499 -0.026434 0.970783
-0.720775 -0.680077 0.134082
-0.941529 -0.336807 0.009216
-0.763927 -0.527176 -0.372156
0.728986 -0.625696 0.277640
0.649050 -0.256017 0.716372
0.165298 -0.364454 -0.916433
0.576948 0.752440 -0.317749
-0.110335 -0.865067 -0.489372
0.953915 -0.163080 0.251893
0.189252 -0.974069 0.123987
0.031622 0.187553 -0.981745
-0.333330 -0.942536 0.022726
-0.221654 -0.973565 0.055148
0.403419 0.550556 -0.730850
-0.425591 0.766215 -0.481442
0.047414 0.142363 -0.988678
0.155594 0.034111 0.987232
-0.525017 0.529305 -0.666478
-0.123373 -0.949920 -0.287107
-0.579671 0.639872 0.504524
0.024543 -0.002314 0.999696
-0.804482 0.004699 0.593958
-0.019020 0.005224 -0.999805
-0.885303 -0.444674 0.136029
0.772223 -0.300527 0.559781
0.002253 0.216230 -0.976340
-0.362352 -0.931022 0.043585
-0.614897 0.213191 0.759244
-0.631464 0.766438 -0.117585
-0.332470 -0.017776 0.942946
0.133068 0.338838 0.931387
-0.384580 0.222898 0.895776
0.392346 -0.182923 0.901446
-0.991550 0.058378 -0.115846
-0.166125 -0.737181 0.654955
0.348694 -0.017616 -0.937071
-0.368834 -0.411934 0.833230
0.044671 0.004735 0.998991
-0.336259 -0.032958 0.941193
-0.206621 0.140005 -0.968353
0.006042 0.770329 -0.637618
-0.595785 0.764007 -0.247655
0.275022 0.014262 -0.961332
0.053769 0.258472 0.964521
-0.588708 0.441807 0.676927
0.376852 -0.066923 0.923853
-0.430319 -0.588301 -0.684636
-0.092076 0.065846 -0.993573
-0.997576 0.038923 -0.057681
0.502813 -0.204563 0.839841
-0.317347 -0.053582 -0.946795
-0.930741 0.298816 0.210782
0.096277 -0.272241 -0.957400
-0.287511 -0.073378 0.954962
-0.281458 -0.704811 0.651170
0.743022 -0.053574 0.667119
0.036446 -0.779828 0.624932
-0.300209 0.027411 0.953479
-0.092595 0.191180 -0.977178
0.258480 -0.447322 -0.856207
0.029754 0.017560 0.999403
0.362986 -0.539100 -0.760008
0.002768 -0.063950 -0.997949
-0.153864 0.452478 0.878402
0.052809 -0.439001 -0.896933
-0.008987 -0.013002 0.999875
-0.395156 0.906089 0.151179
-0.505928 -0.715671 -0.481509
-0.662792 0.584768 -0.467710
-0.005463 0.009147 -0.999943
0.154353 0.006504 -0.987994
-0.540220 0.082691 0.837451
0.178685 -0.563655 -0.806452
-0.024845 0.006024 0.999673
-0.314797 -0.057966 0.947387
0.958261 0.009869 0.285724
0.004995 0.066027 -0.997805
0.454953 0.248383 0.855174
0.680823 -0.017988 0.732227
0.434159 -0.180448 -0.882578
0.471501 -0.037161 -0.881082
-0.340551 -0.368839 0.864860
0.436805 0.296265 0.849370
0.046119 -0.005974 -0.998918
0.088080 0.100063 -0.991075
0.953634 0.096838 0.284964
0.704160 -0.071561 0.706426
-0.406862 -0.766562 0.496836
-0.054705 0.588107 -0.806931
0.562466 0.793750 0.231501
-0.279530 0.050005 -0.958834
-0.335285 -0.107787 -0.935931
0.437134 -0.468452 -0.767767
-0.255459 0.280214 -0.925322
-0.854821 0.518923 -0.000016
-0.213831 0.150037 0.965280
-0.456699 -0.088648 0.885194
0.934483 0.056395 -0.351513
0.322160 -0.387967 0.863536
-0.672196 0.642908 -0.367182
0.084533 0.233438 -0.968690
-0.350802 -0.404859 0.844409
-0.249924 0.966059 0.065328
0.537377 -0.220859 -0.813909
-0.920043 -0.390148 0.036125
-0.168967 0.521736 -0.836207
-0.101860 0.144117 0.984304
0.258462 -0.910468 0.322869
0.095543 0.097424 -0.990646
0.616248 -0.785194 0.060899
-0.819389 -0.416298 0.394079
0.607264 0.759386 -0.233588
0.152652 0.086413 -0.984495
-0.032794 -0.002742 -0.999458
-0.639849 0.710405 -0.293117
-0.152510 0.054986 -0.986771
-0.259034 0.462608 0.847877
0.993183 0.075465 -0.088844
-0.191789 0.967115 0.167047
0.556147 0.347821 -0.754798
0.479856 -0.177677 0.859168
-0.170800 -0.106889 -0.979491
-0.420330 -0.717698 0.555186
-0.586259 0.307978 -0.749299
0.548008 0.316809 -0.774157
0.395361 0.754151 -0.524353
0.468597 0.664234 0.582417
0.033019 0.295454 0.954786
-0.046967 -0.871841 -0.487533
0.504336 -0.722082 0.473542
0.052674 -0.258627 -0.964540
-0.638885 -0.036340 0.768444
0.958315 -0.273893 -0.081326
-0.019386 0.013235 -0.999724
-0.434795 -0.148921 -0.888130
-0.305395 0.201867 -0.930582
0.311329 0.793339 0.523151
0.012696 0.519739 0.854231
0.846084 -0.387477 -0.366065
0.495570 0.393391 -0.774373
0.540011 0.034236 0.840961
0.653689 0.754780 0.054749
-0.934173 0.226191 -0.275968
0.814397 0.543525 -0.203319
-0.386622 0.871269 -0.302349
-0.859897 -0.074262 0.505038
-0.746640 -0.013896 0.665083
-0.032089 0.823750 0.566044
-0.523923 0.643868 -0.557618
0.559257 -0.036377 -0.828196
-0.776942 0.345126 -0.526544
0.493946 -0.052192 -0.867925
-0.413859 -0.421721 -0.806767
-0.095428 -0.074939 -0.992611
0.027615 0.044093 -0.998646
-0.003259 0.000663 0.999994
0.518071 -0.848433 -0.108464
0.845802 0.361761 -0.392107
-0.079259 0.331200 0.940226
-0.560422 -0.579483 -0.591715
0.325322 0.944143 -0.052529
0.018703 -0.018930 0.999646
0.416791 0.553572 0.721002
0.397367 -0.483202 0.780139
0.324898 -0.075819 -0.942705
0.832532 0.546470 0.090888
0.090671 0.119593 0.988674
-0.925300 0.277951 -0.257999
0.039102 -0.888363 0.457473
-0.105867 -0.093570 0.989968
0.248207 0.283964 0.926152
-0.295083 0.853154 -0.430179
-0.547522 0.322292 0.772235
-0.586608 -0.806473 -0.074115
0.505292 -0.858399 -0.088496
-0.404539 0.449166 -0.796617
0.594883 0.620498 -0.510976
0.698485 -0.530389 0.480422
0.346281 0.750609 0.562739
-0.042860 -0.013637 0.998988
0.926984 -0.138830 0.348464
-0.972315 0.229177 0.045623
-0.173604 -0.091240 0.980580
-0.707056 0.294910 0.642729
-0.146874 0.981149 0.125595
-0.605416 0.307308 -0.734189
0.975733 0.204548 -0.078131
0.180640 0.111099 0.977255
0.465628 -0.359039 -0.808876
-0.790764 0.597652 0.132302
-0.390779 0.150572 0.908086
0.552269 -0.483371 0.679228
-0.031380 -0.196621 0.979977
-0.855679 0.238299 0.459376
0.398179 -0.916679 0.033972
-0.654802 -0.749351 -0.098525
0.416650 -0.665749 0.619016
0.131401 0.385889 -0.913139
0.346213 -0.916282 -0.201405
0.292702 -0.153818 -0.943751
-0.036159 -0.889301 -0.455890
-0.569086 0.639745 -0.516593
0.732267 0.092662 0.674685
0.136338 -0.070633 -0.988141
0.707713 0.591497 -0.386360
0.606736 0.526562 -0.595486
0.970147 0.011841 0.242228
0.880112 0.093673 0.465433
-0.000507 0.032008 0.999487
-0.731352 0.666464 0.144743
0.403596 0.786590 -0.467319
-0.783087 0.364057 0.504220
-0.467985 0.124221 0.874963
-0.556620 0.786321 -0.268094
-0.007680 -0.922136 0.386789
0.433012 0.482169 0.761587
-0.796140 -0.553495 0.244549
-0.597072 -0.468395 -0.651238
0.325706 0.347061 -0.879468
-0.747607 0.484309 0.454453
0.978128 0.190615 -0.083249
-0.041835 -0.306153 0.951063
-0.197067 0.030723 -0.979908
0.625858 -0.420479 -0.656886
0.020862 0.999008 -0.039334
-0.897019 -0.155913 -0.413578
-0.569280 0.433450 -0.698599
-0.956568 0.217449 0.194148
-0.023539 0.986839 -0.159983
0.976857 -0.085141 0.196219
-0.194625 0.106503 0.975078
-0.214257 0.466853 -0.857987
0.040805 -0.735845 -0.675919
-0.521147 -0.713578 -0.468201
-0.103612 0.377507 0.920192
-0.584745 0.394432 -0.708870
0.500942 -0.371761 0.781569
-0.320100 0.935328 -0.150654
-0.480121 -0.852318 0.207454
0.022000 -0.165140 0.986025
-0.229963 -0.544957 0.806311
-0.024258 -0.371914 -0.927950
0.014518 0.038311 -0.999160
-0.355985 -0.882406 0.307627
0.546061 0.553787 -0.628600
0.694608 -0.180305 -0.696426
0.143143 0.106037 -0.984005
-0.596783 0.182962 0.781265
0.113530 -0.034704 0.992928
0.758161 0.197121 0.621559
-0.937477 0.173585 0.301671
0.759537 -0.637713 0.128162
0.091164 0.438593 -0.894050
-0.234712 -0.365697 0.900653
-0.085387 -0.011105 -0.996286
-0.461836 0.044109 -0.885868
0.132489 -0.949629 -0.283993
-0.230945 0.025255 -0.972639
0.051232 -0.204527 0.977519
-0.633582 0.773608 -0.010206
0.179370 0.981362 0.068953
0.021727 -0.059191 0.998010
0.891593 -0.439068 -0.110822
0.132158 -0.670619 0.729935
-0.355061 -0.366246 -0.860114
0.267230 -0.646611 -0.714480
-0.749122 -0.654455 -0.102496
-0.678720 0.406737 0.611477
0.138589 -0.801305 -0.581982
0.162974 0.093717 -0.982169
0.029861 0.455690 -0.889638
0.469737 0.553949 -0.687378
-0.962684 0.059750 0.263951
-0.316737 -0.362439 0.876536
0.474554 -0.667597 0.573683
0.586428 -0.221312 0.779181
0.258630 -0.947041 0.190323
-0.349040 0.641268 -0.683335
0.296661 0.953528 0.052701
0.020097 0.048130 -0.998639
0.401081 0.653325 -0.642106
0.457177 0.478268 0.749832
-0.047444 -0.056657 0.997266
0.615437 -0.330479 -0.715557
0.399809 0.883871 -0.242745
-0.374985 -0.047388 0.925819
0.005746 0.049595 -0.998753
-0.003593 -0.065529 -0.997844
0.922878 0.362514 0.129919
-0.224673 0.046778 0.973311
0.061401 0.070797 0.995599
0.625045 -0.275126 0.730496
-0.581060 -0.607579 -0.541496
-0.898138 0.009398 -0.439613
-0.419455 -0.217148 -0.881422
0.580586 -0.024563 0.813828
0.411188 0.145609 -0.899846
-0.991952 0.039369 0.120340
0.132827 0.095304 0.986547
-0.372643 0.912570 -0.168385
0.099878 -0.602784 0.791628
-0.118317 -0.559507 -0.820337
-0.542844 0.839143 -0.034049
0.396279 -0.565952 -0.722953
-0.149494 0.249451 0.956779
0.186126 0.973004 0.136457
-0.046215 0.681829 -0.730051
0.061849 -0.457509 -0.887051
0.784771 -0.582640 -0.211340
-0.812161 -0.444416 0.378006
-0.032091 0.134289 0.990422
0.006871 0.064337 0.997905
0.164578 -0.447921 0.878795
-0.611646 0.334187 0.717083
-0.535128 -0.414245 -0.736233
-0.713815 -0.035893 0.699414
0.284272 0.193084 -0.939100
-0.550635 -0.264635 0.791688
-0.141263 -0.126689 -0.981832
-0.215597 -0.780522 -0.586774
-0.009971 0.017790 0.999792
-0.790224 -0.611101 -0.045841
